date,recalibrate,close,change,KLKL,GTKL,KLTT,GTTT,Open,Highest,Lowest
18/05/2017,10.53,19.90,-0.35 (-1.73 %)," ","263,380","5,302,000,000",0,0,20.25,20.55,19.85
17/05/2017,10.71,20.25,-0.40 (-1.94 %)," ","248,950","5,062,000,000",0,0,20.60,20.75,20.10
16/05/2017,10.92,20.65,0.15 (0.73 %)," ","343,000","7,127,000,000",0,0,20.60,21.10,20.60
15/05/2017,10.84,20.50,0.45 (2.24 %)," ","415,190","8,478,000,000",0,0,20.10,20.70,20.10
12/05/2017,10.61,20.05,0.20 (1.01 %)," ","382,360","7,659,000,000",0,0,20.00,20.25,19.85
11/05/2017,10.50,19.85,0.00 (0.00 %)," ","390,490","7,750,000,000",0,0,19.80,19.90,19.75
10/05/2017,10.50,19.85,-0.05 (-0.25 %)," ","292,810","5,799,000,000",0,0,19.85,19.90,19.30
09/05/2017,10.53,19.90,-0.25 (-1.24 %)," ","27,110","532,000,000",0,0,19.70,20.10,19.50
08/05/2017,10.66,20.15,-0.40 (-1.95 %)," ","130,090","2,667,000,000",0,0,20.55,20.70,20.10
05/05/2017,10.87,20.55,-0.30 (-1.44 %)," ","148,770","3,051,000,000",0,0,20.00,20.85,20.00
04/05/2017,11.03,20.85,-0.05 (-0.24 %)," ","206,460","4,311,000,000",0,0,20.95,21.15,20.70
03/05/2017,11.06,20.90,0.10 (0.48 %)," ","207,410","4,325,000,000",0,0,21.00,21.00,20.75
28/04/2017,11.00,20.80,0.00 (0.00 %)," ","213,750","4,446,000,000",0,0,20.60,21.00,20.60
27/04/2017,11.00,20.80,0.45 (2.21 %)," ","257,130","5,329,000,000",0,0,20.50,20.90,20.50
26/04/2017,10.76,22.35,0.65 (3.00 %)," ","302,330","6,667,000,000",0,0,21.60,22.35,21.50
25/04/2017,10.45,21.70,0.20 (0.93 %)," ","288,240","6,232,000,000",0,0,21.60,21.90,21.40
24/04/2017,10.36,21.50,-0.60 (-2.71 %)," ","211,070","4,586,000,000",0,0,22.10,22.10,21.50
21/04/2017,10.64,22.10,-0.55 (-2.43 %)," ","294,780","6,614,000,000","190,000","4,009,000,000",22.60,22.70,22.10
20/04/2017,10.91,22.65,0.85 (3.90 %)," ","323,570","7,143,000,000",0,0,21.70,22.70,21.65
19/04/2017,10.50,21.80,0.95 (4.56 %)," ","404,210","8,543,000,000",0,0,20.85,22.00,20.25
18/04/2017,10.04,20.85,0.05 (0.24 %)," ","204,980","4,208,000,000",0,0,20.80,20.85,20.40
17/04/2017,10.02,20.80,-0.20 (-0.95 %)," ","234,190","4,869,000,000",0,0,21.00,21.10,20.55
14/04/2017,10.11,21.00,0.15 (0.72 %)," ","241,410","5,097,000,000",0,0,20.90,21.65,20.35
13/04/2017,10.04,20.85,0.15 (0.72 %)," ","200,280","4,168,000,000",0,0,21.00,21.00,20.60
12/04/2017,9.97,20.70,-0.70 (-3.27 %)," ","175,890","3,700,000,000",0,0,21.20,21.20,20.70
11/04/2017,10.31,21.40,-0.20 (-0.93 %)," ","190,720","4,113,000,000",0,0,21.60,21.95,21.00
10/04/2017,10.40,21.60,-0.10 (-0.46 %)," ","275,830","5,930,000,000",0,0,21.70,21.80,21.00
07/04/2017,10.45,21.70,-0.10 (-0.46 %)," ","52,360","1,135,000,000",0,0,21.75,21.85,21.50
05/04/2017,10.50,21.80,0.10 (0.46 %)," ","63,750","1,372,000,000","1,600,000","33,280,000,000",21.70,21.80,20.65
04/04/2017,10.45,21.70,-0.45 (-2.03 %)," ","144,110","3,167,000,000",0,0,22.15,22.30,21.60
03/04/2017,10.67,22.15,-0.15 (-0.67 %)," ","204,680","4,532,000,000",0,0,22.25,22.30,21.15
31/03/2017,10.74,22.30,0.00 (0.00 %)," ","306,810","6,835,000,000",0,0,22.30,22.55,22.15
30/03/2017,10.74,22.30,-0.55 (-2.41 %)," ","210,110","4,693,000,000",0,0,22.80,22.80,22.20
29/03/2017,11.01,22.85,0.10 (0.44 %)," ","223,840","5,068,000,000",0,0,22.80,22.85,22.45
28/03/2017,10.96,22.75,0.25 (1.11 %)," ","256,530","5,786,000,000",0,0,22.45,22.80,22.40
27/03/2017,10.84,22.50,-0.15 (-0.66 %)," ","213,200","4,790,000,000",0,0,22.75,22.75,22.35
24/03/2017,10.91,22.65,-0.10 (-0.44 %)," ","203,870","4,614,000,000",0,0,22.75,22.80,22.45
23/03/2017,10.96,22.75,0.20 (0.89 %)," ","248,590","5,625,000,000",0,0,22.65,22.75,22.50
22/03/2017,10.86,22.55,0.15 (0.67 %)," ","252,590","5,663,000,000",0,0,22.40,22.60,22.20
21/03/2017,10.79,22.40,-0.40 (-1.75 %)," ","210,740","4,794,000,000","22,500","478,125,000",22.85,22.90,22.40
20/03/2017,10.98,22.80,0.20 (0.88 %)," ","227,770","5,172,000,000",0,0,22.60,22.85,22.60
17/03/2017,10.88,22.60,0.35 (1.57 %)," ","201,630","4,577,000,000","45,000","931,500,000",22.25,22.80,22.25
16/03/2017,10.72,22.25,-1.30 (-5.52 %)," ","209,900","4,818,000,000",0,0,23.50,23.55,22.10
15/03/2017,11.34,23.55,0.00 (0.00 %)," ","240,660","5,662,000,000","45,000","987,750,000",23.50,23.65,23.40
14/03/2017,11.34,23.55,0.10 (0.43 %)," ","276,740","6,503,000,000",0,0,23.35,23.70,22.80
13/03/2017,11.29,23.45,-0.30 (-1.26 %)," ","215,130","5,055,000,000",0,0,23.80,23.80,23.35
10/03/2017,11.44,23.75,0.50 (2.15 %)," ","260,680","6,095,000,000","50,000","1,082,500,000",23.75,23.75,23.00
09/03/2017,11.20,23.25,-0.25 (-1.06 %)," ","237,960","5,559,000,000",0,0,23.50,23.55,23.20
08/03/2017,11.32,23.50,0.40 (1.73 %)," ","263,900","6,167,000,000",0,0,23.10,23.50,23.10
07/03/2017,11.13,23.10,0.05 (0.22 %)," ","290,980","6,686,000,000","50,000","1,072,500,000",23.10,23.10,22.80
06/03/2017,11.10,23.05,0.35 (1.54 %)," ","263,030","6,023,000,000",0,0,22.65,23.10,22.65
03/03/2017,10.93,22.70,0.20 (0.89 %)," ","284,950","6,422,000,000","50,000","1,047,500,000",22.50,22.70,22.40
02/03/2017,10.84,22.50,0.15 (0.67 %)," ","252,220","5,640,000,000",0,0,22.40,22.55,22.25
01/03/2017,10.76,22.35,-0.05 (-0.22 %)," ","264,710","5,903,000,000",0,0,22.40,22.40,22.20
28/02/2017,10.79,22.40,-0.05 (-0.22 %)," ","266,420","5,980,000,000",0,0,22.50,22.60,22.35
27/02/2017,10.81,22.45,0.05 (0.22 %)," ","242,880","5,446,000,000",0,0,22.45,22.50,22.35
24/02/2017,10.79,22.40,0.10 (0.45 %)," ","259,560","5,799,000,000",0,0,22.25,22.50,22.25
23/02/2017,10.74,22.30,-0.15 (-0.67 %)," ","196,900","4,412,000,000",0,0,22.45,22.50,22.15
22/02/2017,10.81,22.45,-0.05 (-0.22 %)," ","352,900","7,931,000,000",0,0,22.45,22.60,22.35
21/02/2017,10.84,22.50,0.05 (0.22 %)," ","311,490","7,002,000,000",0,0,22.60,22.65,22.40
20/02/2017,10.81,22.45,0.05 (0.22 %)," ","317,690","7,152,000,000",0,0,22.65,22.80,22.30
17/02/2017,10.79,22.40,0.15 (0.67 %)," ","291,900","6,570,000,000",0,0,22.55,22.85,22.15
16/02/2017,10.72,22.25,0.40 (1.83 %)," ","286,130","6,288,000,000","167,700","3,613,935,000",21.85,22.25,21.65
15/02/2017,10.52,21.85,0.15 (0.69 %)," ","275,750","5,986,000,000",0,0,21.70,21.85,21.50
14/02/2017,10.45,21.70,0.15 (0.70 %)," ","388,650","8,379,000,000",0,0,21.55,21.70,21.50
13/02/2017,10.38,21.55,0.05 (0.23 %)," ","237,590","5,107,000,000",0,0,21.60,21.60,21.35
10/02/2017,10.36,21.50,0.20 (0.94 %)," ","220,870","4,724,000,000",0,0,21.30,21.50,21.25
09/02/2017,10.26,21.30,0.30 (1.43 %)," ","212,900","4,512,000,000",0,0,21.15,21.30,21.00
08/02/2017,10.11,21.00,-0.15 (-0.71 %)," ","182,240","3,814,000,000",0,0,21.25,21.25,20.80
07/02/2017,10.19,21.15,-0.15 (-0.70 %)," ","215,290","4,453,000,000",0,0,21.20,21.25,19.85
06/02/2017,10.26,21.30,0.20 (0.95 %)," ","80,680","1,706,000,000",0,0,21.10,21.30,20.00
03/02/2017,10.16,21.10,-0.80 (-3.65 %)," ","122,250","2,611,000,000",0,0,21.75,21.75,21.05
02/02/2017,10.55,21.90,-0.25 (-1.13 %)," ","147,940","3,266,000,000",0,0,22.25,22.25,21.90
25/01/2017,10.67,22.15,0.20 (0.91 %)," ","187,840","4,123,000,000",0,0,22.00,22.15,21.60
24/01/2017,10.57,21.95,-0.25 (-1.13 %)," ","155,770","3,416,000,000",0,0,22.25,22.25,21.60
23/01/2017,10.69,22.20,-0.05 (-0.22 %)," ","202,250","4,559,000,000",0,0,22.45,22.70,22.20
20/01/2017,10.72,22.25,0.70 (3.25 %)," ","184,080","4,035,000,000",0,0,21.65,22.25,21.60
19/01/2017,10.38,21.55,0.55 (2.62 %)," ","164,900","3,514,000,000",0,0,21.00,21.60,21.00
18/01/2017,10.11,21.00,0.05 (0.24 %)," ","176,170","3,682,000,000",0,0,21.00,21.05,20.75
17/01/2017,10.09,20.95,0.35 (1.70 %)," ","186,180","3,872,000,000",0,0,20.70,21.00,20.65
16/01/2017,9.92,20.60,-0.15 (-0.72 %)," ","185,800","3,834,000,000",0,0,20.80,20.80,20.50
13/01/2017,9.99,20.75,0.05 (0.24 %)," ","183,920","3,802,000,000",0,0,20.70,20.80,20.60
12/01/2017,9.97,20.70,0.05 (0.24 %)," ","165,400","3,414,000,000",0,0,20.65,20.90,20.50
11/01/2017,9.95,20.65,-0.10 (-0.48 %)," ","184,350","3,801,000,000",0,0,20.75,20.75,20.50
10/01/2017,9.99,20.75,0.00 (0.00 %)," ","201,260","4,160,000,000",0,0,20.70,20.75,20.55
09/01/2017,9.99,20.75,-0.05 (-0.24 %)," ","176,370","3,658,000,000",0,0,20.80,20.90,20.65
06/01/2017,10.02,20.80,0.05 (0.24 %)," ","172,290","3,567,000,000",0,0,20.85,20.90,20.55
05/01/2017,9.99,20.75,0.05 (0.24 %)," ","177,170","3,657,000,000",0,0,20.70,20.75,20.35
04/01/2017,9.97,20.70,0.00 (0.00 %)," ","151,210","3,117,000,000",0,0,20.75,20.75,20.50
03/01/2017,9.97,20.70,0.05 (0.24 %)," ","83,860","1,733,000,000",0,0,20.70,20.70,20.60
30/12/2016,9.95,20.65,-0.05 (-0.24 %)," ","160,760","3,317,000,000",0,0,20.75,20.75,20.40
29/12/2016,9.97,20.70,0.00 (0.00 %)," ","153,040","3,159,000,000",0,0,20.70,20.70,20.60
28/12/2016,9.97,20.70,0.00 (0.00 %)," ","112,870","2,333,000,000",0,0,20.70,20.70,20.60
27/12/2016,9.97,20.70,0.10 (0.49 %)," ","143,240","2,954,000,000",0,0,20.70,20.70,20.55
26/12/2016,9.92,20.60,0.00 (0.00 %)," ","151,670","3,113,000,000",0,0,20.65,20.65,20.30
23/12/2016,9.92,20.60,0.00 (0.00 %)," ","82,650","1,704,000,000",0,0,20.70,20.70,20.55
22/12/2016,9.92,20.60,-0.10 (-0.48 %)," ","197,660","4,086,000,000",0,0,20.70,20.70,20.50
21/12/2016,9.97,20.70,-0.05 (-0.24 %)," ","156,020","3,225,000,000",0,0,20.80,20.80,20.60
20/12/2016,9.99,20.75,-0.10 (-0.48 %)," ","102,540","2,127,000,000",0,0,20.80,20.85,20.65
19/12/2016,10.04,20.85,0.05 (0.24 %)," ","111,280","2,315,000,000",0,0,20.70,20.90,20.70
16/12/2016,10.02,20.80,0.00 (0.00 %)," ","111,420","2,310,000,000",0,0,20.80,20.80,20.50
15/12/2016,10.02,20.80,0.05 (0.24 %)," ","114,320","2,362,000,000",0,0,20.70,20.90,20.50
14/12/2016,9.99,20.75,0.25 (1.22 %)," ","114,000","2,335,000,000",0,0,20.50,20.75,20.40
13/12/2016,9.87,20.50,0.00 (0.00 %)," ","103,620","2,119,000,000",0,0,20.50,20.50,20.40
12/12/2016,9.87,20.50,-0.20 (-0.97 %)," ","112,840","2,315,000,000",0,0,20.60,20.60,20.45
09/12/2016,9.97,20.70,0.10 (0.49 %)," ","165,900","3,419,000,000",0,0,20.60,20.70,20.55
08/12/2016,9.92,20.60,-0.10 (-0.48 %)," ","126,560","2,589,000,000",0,0,20.70,20.70,20.30
07/12/2016,9.97,20.70,0.80 (4.02 %)," ","289,180","5,680,000,000",0,0,19.95,20.70,19.00
06/12/2016,9.58,19.90,-0.55 (-2.69 %)," ","103,650","2,104,000,000",0,0,20.45,20.45,19.90
05/12/2016,9.85,20.45,-0.50 (-2.39 %)," ","137,220","2,817,000,000",0,0,20.90,20.90,20.10
02/12/2016,10.09,20.95,-0.05 (-0.24 %)," ","173,950","3,622,000,000",0,0,20.95,20.95,20.70
01/12/2016,10.11,21.00,-0.15 (-0.71 %)," ","184,600","3,865,000,000",0,0,21.30,21.30,20.85
30/11/2016,10.19,21.15,-0.20 (-0.94 %)," ","88,430","1,879,000,000",0,0,21.40,21.40,21.10
29/11/2016,10.28,21.35,0.65 (3.14 %)," ","155,340","3,242,000,000",0,0,20.70,21.35,20.70
28/11/2016,9.97,20.70,0.00 (0.00 %)," ","103,770","2,152,000,000",0,0,20.80,20.85,20.65
25/11/2016,9.97,20.70,0.00 (0.00 %)," ","244,680","5,062,000,000",0,0,20.80,20.85,20.55
24/11/2016,9.97,20.70,-0.25 (-1.19 %)," ","145,490","3,029,000,000",0,0,21.00,21.00,20.70
23/11/2016,10.09,20.95,0.15 (0.72 %)," ","126,710","2,651,000,000",0,0,20.80,21.00,20.80
22/11/2016,10.02,20.80,0.00 (0.00 %)," ","153,160","3,193,000,000",0,0,20.80,21.00,20.75
21/11/2016,10.02,20.80,0.20 (0.97 %)," ","122,630","2,530,000,000",0,0,20.60,20.80,20.45
18/11/2016,9.92,20.60,0.00 (0.00 %)," ","130,110","2,681,000,000",0,0,20.60,20.70,20.55
17/11/2016,9.92,20.60,-0.10 (-0.48 %)," ","222,610","4,618,000,000",0,0,21.00,21.05,20.55
16/11/2016,9.97,20.70,0.70 (3.50 %)," ","155,730","3,147,000,000",0,0,20.00,20.70,19.85
15/11/2016,9.63,20.00,0.75 (3.90 %)," ","189,730","3,704,000,000",0,0,19.30,20.00,19.25
14/11/2016,9.27,19.25,-0.25 (-1.28 %)," ","287,010","5,593,000,000",0,0,19.60,19.90,19.10
11/11/2016,9.39,19.50,-0.15 (-0.76 %)," ","171,390","3,370,000,000",0,0,19.75,19.90,19.50
10/11/2016,9.46,19.65,0.60 (3.15 %)," ","171,940","3,343,000,000",0,0,19.35,19.65,19.35
09/11/2016,9.18,19.05,0.00 (0.00 %)," ","182,130","3,422,000,000",0,0,19.15,19.15,18.50
08/11/2016,9.18,19.05,0.00 (0.00 %)," ","162,620","3,081,000,000",0,0,19.30,19.30,18.70
07/11/2016,9.18,19.05,1.00 (5.55 %)," ","165,470","3,129,000,000",0,0,18.90,19.05,18.70
04/11/2016,8.69,18.95,0.10 (0.53 %)," ","146,470","2,771,000,000",0,0,18.95,19.00,18.85
03/11/2016,8.65,18.85,0.10 (0.53 %)," ","194,060","3,631,000,000",0,0,18.75,18.90,18.50
02/11/2016,8.60,18.75,0.25 (1.35 %)," ","202,860","3,774,000,000",0,0,18.40,18.90,18.40
01/11/2016,8.49,18.50,-0.10 (-0.54 %)," ","194,070","3,601,000,000",0,0,18.70,18.75,18.40
31/10/2016,8.53,18.60,1.15 (6.59 %)," ","219,600","3,896,000,000",0,0,18.60,18.60,17.10
28/10/2016,8.00,17.45,0.45 (2.65 %)," ","185,940","3,153,000,000",0,0,16.85,17.45,16.65
27/10/2016,7.80,17.00,-0.10 (-0.58 %)," ","110,630","1,880,000,000",0,0,17.15,17.25,16.80
26/10/2016,7.84,17.10,0.50 (3.01 %)," ","154,530","2,581,000,000",0,0,16.55,17.10,16.40
25/10/2016,7.61,16.60,0.10 (0.61 %)," ","94,260","1,556,000,000",0,0,16.40,16.60,16.40
24/10/2016,7.57,16.50,0.00 (0.00 %)," ","93,630","1,547,000,000",0,0,16.45,16.80,16.40
21/10/2016,7.57,16.50,0.00 (0.00 %)," ","98,350","1,621,000,000",0,0,16.60,16.60,16.35
20/10/2016,7.57,16.50,0.15 (0.92 %)," ","75,590","1,240,000,000",0,0,16.45,16.50,16.35
19/10/2016,7.50,16.35,0.20 (1.24 %)," ","92,100","1,494,000,000",0,0,16.15,16.45,16.00
18/10/2016,7.41,16.15,-0.05 (-0.31 %)," ","24,310","391,000,000",0,0,16.15,16.20,16.00
17/10/2016,7.43,16.20,-0.10 (-0.61 %)," ","18,770","307,000,000",0,0,16.40,16.50,16.20
14/10/2016,7.48,16.30,-0.65 (-3.83 %)," ","37,340","619,000,000",0,0,16.85,16.85,16.30
13/10/2016,7.78,16.95,0.00 (0.00 %)," ","70,280","1,170,000,000",0,0,16.85,16.95,16.50
12/10/2016,7.78,16.95,0.15 (0.89 %)," ","75,810","1,261,000,000",0,0,16.90,16.95,16.40
11/10/2016,7.71,16.80,-0.05 (-0.30 %)," ","44,580","747,000,000",0,0,16.90,16.90,16.65
10/10/2016,7.73,16.85,-0.05 (-0.30 %)," ","94,760","1,597,000,000",0,0,16.85,16.95,16.75
07/10/2016,7.75,16.90,0.10 (0.60 %)," ","58,320","979,000,000",0,0,16.80,16.90,16.70
06/10/2016,7.71,16.80,-0.05 (-0.30 %)," ","97,520","1,641,000,000",0,0,16.75,16.95,16.70
05/10/2016,7.73,16.85,0.15 (0.90 %)," ","96,730","1,629,000,000",0,0,16.65,17.00,16.65
04/10/2016,7.66,16.70,-0.05 (-0.30 %)," ","75,780","1,264,000,000",0,0,16.75,16.75,16.60
03/10/2016,7.68,16.75,-0.05 (-0.30 %)," ","52,340","871,000,000",0,0,16.90,16.90,16.50
30/09/2016,7.71,16.80,-0.40 (-2.33 %)," ","88,400","1,499,000,000",0,0,17.15,17.20,16.70
29/09/2016,7.89,17.20,0.20 (1.18 %)," ","115,660","1,967,000,000",0,0,17.20,17.20,16.80
28/09/2016,7.80,17.00,0.20 (1.19 %)," ","104,170","1,763,000,000",0,0,16.85,17.00,16.85
27/09/2016,7.71,16.80,0.10 (0.60 %)," ","101,520","1,669,000,000",0,0,16.70,16.90,16.10
26/09/2016,7.66,16.70,-0.40 (-2.34 %)," ","49,970","845,000,000",0,0,17.10,17.10,16.70
23/09/2016,7.84,17.10,-0.10 (-0.58 %)," ","79,730","1,357,000,000",0,0,17.25,17.25,16.85
22/09/2016,7.89,17.20,0.30 (1.78 %)," ","108,320","1,827,000,000",0,0,16.90,17.20,16.65
21/09/2016,7.75,16.90,0.10 (0.60 %)," ","86,800","1,463,000,000",0,0,16.80,17.00,16.80
20/09/2016,7.71,16.80,0.00 (0.00 %)," ","85,110","1,414,000,000",0,0,16.80,16.80,16.50
19/09/2016,7.71,16.80,0.20 (1.20 %)," ","91,620","1,518,000,000",0,0,16.60,16.80,16.35
16/09/2016,7.61,16.60,0.10 (0.61 %)," ","86,950","1,426,000,000",0,0,16.35,16.60,16.30
15/09/2016,7.57,16.50,-0.65 (-3.79 %)," ","95,190","1,573,000,000",0,0,16.95,16.95,16.30
14/09/2016,7.87,17.15,0.05 (0.29 %)," ","90,800","1,542,000,000",0,0,17.25,17.40,16.65
13/09/2016,7.84,17.10,0.10 (0.59 %)," ","97,110","1,646,000,000",0,0,16.80,17.30,16.65
12/09/2016,7.80,17.00,0.90 (5.59 %)," ","123,220","2,027,000,000",0,0,16.00,17.00,16.00
09/09/2016,7.39,16.10,0.30 (1.90 %)," ","78,960","1,255,000,000",0,0,15.80,16.30,15.50
08/09/2016,7.25,15.80,0.00 (0.00 %)," ","81,460","1,275,000,000",0,0,15.60,15.90,15.50
07/09/2016,7.25,15.80,-0.50 (-3.07 %)," ","98,350","1,566,000,000",0,0,16.30,16.40,15.60
06/09/2016,7.48,16.30,0.10 (0.62 %)," ","103,380","1,720,000,000",0,0,16.60,17.00,16.20
05/09/2016,7.43,16.20,0.70 (4.52 %)," ","110,020","1,736,000,000",0,0,15.10,16.20,15.10
01/09/2016,7.11,15.50,0.50 (3.33 %)," ","121,450","1,829,000,000",0,0,14.80,15.50,14.80
31/08/2016,6.88,15.00,0.30 (2.04 %)," ","62,120","915,000,000",0,0,14.50,15.00,14.30
30/08/2016,6.74,14.70,-0.10 (-0.68 %)," ","49,980","729,000,000",0,0,14.50,14.80,14.20
29/08/2016,6.79,14.80,0.30 (2.07 %)," ","59,390","876,000,000",0,0,14.70,15.00,14.50
26/08/2016,6.65,14.50,0.20 (1.40 %)," ","72,400","1,048,000,000",0,0,14.40,14.70,14.40
25/08/2016,6.56,14.30,-0.20 (-1.38 %)," ","40,170","576,000,000",0,0,14.50,14.50,14.20
24/08/2016,6.65,14.50,0.10 (0.69 %)," ","28,410","407,000,000",0,0,13.70,14.50,13.70
23/08/2016,6.61,14.40,0.00 (0.00 %)," ","12,060","171,000,000",0,0,14.30,14.40,14.00
22/08/2016,6.61,14.40,-0.20 (-1.37 %)," ",110,"2,000,000",0,0,14.20,14.40,14.20
19/08/2016,6.70,14.60,0.70 (5.04 %)," ","39,360","560,000,000",0,0,13.80,14.60,13.80
18/08/2016,6.38,13.90,0.00 (0.00 %)," ","2,000","28,000,000",0,0,13.90,13.90,13.90
17/08/2016,6.38,13.90,0.00 (0.00 %)," ","5,980","83,000,000",0,0,13.90,13.90,13.70
16/08/2016,6.38,13.90,0.00 (0.00 %)," ","2,040","28,000,000",0,0,13.90,13.90,13.70
15/08/2016,6.38,13.90,0.00 (0.00 %)," ","1,020","14,000,000",0,0,13.90,13.90,13.90
12/08/2016,6.38,13.90,0.20 (1.46 %)," ","4,510","62,000,000",0,0,13.70,13.90,13.70
11/08/2016,6.28,13.70,-0.30 (-2.14 %)," ",520,"7,000,000",0,0,14.00,14.00,13.70
10/08/2016,6.42,14.00,0.00 (0.00 %)," ","9,500","132,000,000",0,0,14.00,14.00,13.70
09/08/2016,6.42,14.00,0.00 (0.00 %)," ","20,190","285,000,000",0,0,14.00,14.50,14.00
08/08/2016,6.42,14.00,-0.10 (-0.71 %)," ","7,000","98,000,000",0,0,14.00,14.00,14.00
05/08/2016,6.47,14.10,0.40 (2.92 %)," ","11,530","161,000,000",0,0,13.70,14.10,13.70
04/08/2016,6.28,13.70,-0.30 (-2.14 %)," ","24,100","335,000,000",0,0,13.50,14.00,13.40
03/08/2016,6.42,14.00,0.00 (0.00 %)," ",0,0,0,0,14.00,14.00,14.00
02/08/2016,6.42,14.00,0.20 (1.45 %)," ","11,800","163,000,000",0,0,13.80,14.00,13.00
01/08/2016,6.33,13.80,-0.10 (-0.72 %)," ","1,000","14,000,000",0,0,13.80,13.80,13.80
29/07/2016,6.38,13.90,-0.20 (-1.42 %)," ","18,620","259,000,000",0,0,13.70,14.00,13.70
28/07/2016,6.47,14.10,0.20 (1.44 %)," ","28,500","399,000,000",0,0,13.70,14.10,13.70
27/07/2016,6.38,13.90,0.20 (1.46 %)," ","3,320","46,000,000",0,0,13.90,13.90,13.70
26/07/2016,6.28,13.70,0.00 (0.00 %)," ","31,050","428,000,000",0,0,13.30,14.00,13.30
25/07/2016,6.28,13.70,0.70 (5.38 %)," ","6,610","89,000,000",0,0,13.00,13.80,13.00
22/07/2016,5.96,13.00,-0.20 (-1.52 %)," ","4,110","53,000,000",0,0,13.00,13.00,13.00
21/07/2016,6.05,13.20,-0.80 (-5.71 %)," ","4,910","67,000,000",0,0,14.00,14.00,13.20
20/07/2016,6.42,14.00,-0.10 (-0.71 %)," ","9,500","133,000,000",0,0,14.00,14.10,13.30
19/07/2016,6.47,14.10,0.10 (0.71 %)," ","19,900","280,000,000",0,0,14.00,14.10,14.00
18/07/2016,6.42,14.00,0.00 (0.00 %)," ","9,880","138,000,000",0,0,14.00,14.10,13.90
15/07/2016,6.42,14.00,0.20 (1.45 %)," ","5,350","74,000,000",0,0,13.80,14.00,13.80
14/07/2016,6.33,13.80,0.10 (0.73 %)," ","10,960","151,000,000",0,0,13.80,13.80,13.70
13/07/2016,6.28,13.70,0.80 (6.20 %)," ","13,590","184,000,000",0,0,13.40,13.70,13.40
12/07/2016,5.92,12.90,0.80 (6.61 %)," ","16,540","213,000,000",0,0,12.60,12.90,12.60
11/07/2016,5.55,12.10,-0.40 (-3.20 %)," ","1,640","21,000,000",0,0,11.80,13.10,11.80
08/07/2016,5.73,12.50,-0.50 (-3.85 %)," ","1,100","14,000,000",0,0,12.70,13.20,12.20
07/07/2016,5.96,13.00,0.30 (2.36 %)," ","4,650","56,000,000",0,0,12.00,13.00,11.90
06/07/2016,5.83,12.70,-0.90 (-6.62 %)," ","23,650","305,000,000",0,0,13.00,13.50,12.70
05/07/2016,6.24,13.60,-1.00 (-6.85 %)," ","19,760","269,000,000",0,0,14.00,14.60,13.60
04/07/2016,6.70,14.60,-1.00 (-6.41 %)," ","14,350","212,000,000",0,0,16.30,16.30,14.60
01/07/2016,7.16,15.60,1.00 (6.85 %)," ","10,650","163,000,000",0,0,14.60,15.60,14.60
30/06/2016,6.70,14.60,0.90 (6.57 %)," ","14,000","196,000,000",0,0,13.70,14.60,13.00
29/06/2016,6.28,13.70,-3.30 (-19.41 %)," ","50,200","727,000,000",0,0,18.00,18.00,13.60
